"Dataset","#TrainingRelease","%Training","%DefectiveInTraining","%DefectiveInTesting","Classifier","Balancing","Feature Selection","TruePositive","FalsePositive","TrueNegative","FalseNegative","Precision","Recall","AUC","Kappa"
"BOOK","2","28.57142857142857","0.02930056710775047","0.04017013232514178","IBK","Undersampling","Best First","0.033497536945812804","0.6941176470588235","0.3058823529411765","0.9665024630541872","0.5354330708661418","0.033497536945812804","0.2627050130396986","-0.05634095197377444"
"BOOK","2","28.57142857142857","0.02930056710775047","0.04017013232514178","IBK","Oversampling","No Selection","0.018226600985221674","0.7294117647058823","0.27058823529411763","0.9817733990147783","0.37373737373737376","0.018226600985221674","0.15651405389742104","-0.05984791124864206"
"BOOK","2","28.57142857142857","0.02930056710775047","0.04017013232514178","IBK","Oversampling","Best First","0.012561576354679803","0.6235294117647059","0.3764705882352941","0.9874384236453202","0.3248407643312102","0.012561576354679803","0.27439872500724427","-0.05091930421111545"
"BOOK","2","28.57142857142857","0.02930056710775047","0.04017013232514178","IBK","SMOTE","No Selection","0.0064039408866995075","0.5764705882352941","0.4235294117647059","0.9935960591133005","0.20967741935483872","0.0064039408866995075","0.21496667632570268","-0.04714512348844677"
"BOOK","2","28.57142857142857","0.02930056710775047","0.04017013232514178","IBK","SMOTE","Best First","0.006650246305418719","0.5470588235294118","0.45294117647058824","0.9933497536945812","0.225","0.006650246305418719","0.27623152709359605","-0.04465074519662416"
"BOOK","3","42.857142857142854","0.034743559442212246","0.00992438563327032","Random Forest","No Sampling","No Selection","0.8095238095238095","0.04823304680038205","0.9517669531996179","0.19047619047619047","0.1440677966101695","0.8095238095238095","0.9769181789239095","0.23165149517868489"
"BOOK","3","42.857142857142854","0.034743559442212246","0.00992438563327032","Random Forest","No Sampling","Best First","0.8333333333333334","0.05778414517669532","0.9422158548233047","0.16666666666666666","0.1263537906137184","0.8333333333333334","0.9585550552599263","0.20573982996783025"
"BOOK","3","42.857142857142854","0.034743559442212246","0.00992438563327032","Random Forest","Undersampling","No Selection","1.0","0.08787010506208214","0.9121298949379179","0.0","0.1024390243902439","1.0","0.9795788420430255","0.17090630193020556"
"BOOK","3","42.857142857142854","0.034743559442212246","0.00992438563327032","Random Forest","Undersampling","Best First","0.9285714285714286","0.07760267430754537","0.9223973256924546","0.07142857142857142","0.10714285714285714","0.9285714285714286","0.9378951198435439","0.17747408709014217"
"BOOK","3","42.857142857142854","0.034743559442212246","0.00992438563327032","Random Forest","Oversampling","No Selection","0.9523809523809523","0.07402101241642789","0.9259789875835721","0.047619047619047616","0.11428571428571428","0.9523809523809523","0.9774866966844045","0.18971487511972324"
"BOOK","3","42.857142857142854","0.034743559442212246","0.00992438563327032","Random Forest","Oversampling","Best First","0.9047619047619048","0.07067812798471824","0.9293218720152817","0.09523809523809523","0.11377245508982035","0.9047619047619048","0.9429236594351208","0.18780049461605852"
"BOOK","3","42.857142857142854","0.034743559442212246","0.00992438563327032","Random Forest","SMOTE","No Selection","0.8571428571428571","0.05157593123209169","0.9484240687679083","0.14285714285714285","0.14285714285714285","0.8571428571428571","0.981056988220312","0.23182259916953815"
"BOOK","3","42.857142857142854","0.034743559442212246","0.00992438563327032","Random Forest","SMOTE","Best First","0.8571428571428571","0.05945558739255014","0.9405444126074498","0.14285714285714285","0.12631578947368421","0.8571428571428571","0.9603544139718925","0.20644904985764384"
"BOOK","3","42.857142857142854","0.034743559442212246","0.00992438563327032","Naive Bayes","No Sampling","No Selection","0.9523809523809523","0.07449856733524356","0.9255014326647565","0.047619047619047616","0.11363636363636363","0.9523809523809523","0.9490608086596626","0.18865130735004165"
"BOOK","3","42.857142857142854","0.034743559442212246","0.00992438563327032","Naive Bayes","No Sampling","Best First","0.9523809523809523","0.07497612225405921","0.9250238777459407","0.047619047619047616","0.11299435028248588","0.9523809523809523","0.9433642606995043","0.18759845965342223"
"BOOK","3","42.857142857142854","0.034743559442212246","0.00992438563327032","Naive Bayes","UnderSampling","No Selection","0.9523809523809523","0.07879656160458452","0.9212034383954155","0.047619047619047616","0.10810810810810811","0.9523809523809523","0.9451266657570383","0.17954290521592828"
"BOOK","3","42.857142857142854","0.034743559442212246","0.00992438563327032","Naive Bayes","Undersampling","Best First","0.9523809523809523","0.07712511938872971","0.9228748806112703","0.047619047619047616","0.11019283746556474","0.9523809523809523","0.9418633738117979","0.1829890565997359"
"BOOK","3","42.857142857142854","0.034743559442212246","0.00992438563327032","Naive Bayes","Oversampling","No Selection","0.9523809523809523","0.07879656160458452","0.9212034383954155","0.047619047619047616","0.10810810810810811","0.9523809523809523","0.951107472597444","0.17954290521592828"
"BOOK","3","42.857142857142854","0.034743559442212246","0.00992438563327032","Naive Bayes","Oversampling","Best First","0.9523809523809523","0.07712511938872971","0.9228748806112703","0.047619047619047616","0.11019283746556474","0.9523809523809523","0.9435291308500477","0.1829890565997359"
"BOOK","3","42.857142857142854","0.034743559442212246","0.00992438563327032","Naive Bayes","SMOTE","No Selection","0.9523809523809523","0.07831900668576887","0.9216809933142311","0.047619047619047616","0.10869565217391304","0.9523809523809523","0.9509710283349252","0.18051553727042818"
"BOOK","3","42.857142857142854","0.034743559442212246","0.00992438563327032","Naive Bayes","SMOTE","Best First","0.9523809523809523","0.07688634192932187","0.9231136580706781","0.047619047619047616","0.11049723756906077","0.9523809523809523","0.9440720653113204","0.18349109211015485"
"BOOK","3","42.857142857142854","0.034743559442212246","0.00992438563327032","IBK","No Sampling","No Selection","0.8095238095238095","0.03533906399235912","0.9646609360076409","0.19047619047619047","0.18681318681318682","0.8095238095238095","0.8870923727657252","0.29215045181885974"
"BOOK","3","42.857142857142854","0.034743559442212246","0.00992438563327032","IBK","No Sampling","Best First","0.8333333333333334","0.05253104106972302","0.9474689589302769","0.16666666666666666","0.13725490196078433","0.8333333333333334","0.8527254741438123","0.22243276729101374"
"BOOK","3","42.857142857142854","0.034743559442212246","0.00992438563327032","IBK","Undersampling","No Selection","0.9523809523809523","0.08357211079274117","0.9164278892072588","0.047619047619047616","0.10256410256410256","0.9523809523809523","0.9344953836357848","0.17031093279839507"
"BOOK","3","42.857142857142854","0.034743559442212246","0.00992438563327032","IBK","Undersampling","Best First","0.9047619047619048","0.07664756446991404","0.923352435530086","0.09523809523809523","0.10584958217270195","0.9047619047619048","0.8931101332605631","0.17485657899949128"
"BOOK","3","42.857142857142854","0.034743559442212246","0.00992438563327032","IBK","Oversampling","No Selection","0.9047619047619048","0.06446991404011461","0.9355300859598854","0.09523809523809523","0.12337662337662338","0.9047619047619048","0.9042274980670396","0.2032189673236051"
"BOOK","3","42.857142857142854","0.034743559442212246","0.00992438563327032","IBK","Oversampling","Best First","0.8809523809523809","0.06709646609360076","0.9329035339063992","0.11904761904761904","0.11635220125786164","0.8809523809523809","0.8783798380861418","0.19137109581789363"
"BOOK","3","42.857142857142854","0.034743559442212246","0.00992438563327032","IBK","SMOTE","No Selection","0.8571428571428571","0.03677172874880611","0.9632282712511939","0.14285714285714285","0.18947368421052632","0.8571428571428571","0.9101855641970256","0.29894344313237947"
"BOOK","3","42.857142857142854","0.034743559442212246","0.00992438563327032","IBK","SMOTE","Best First","0.8571428571428571","0.053247373447946514","0.9467526265520535","0.14285714285714285","0.138996138996139","0.8571428571428571","0.872745827079638","0.2259767282420569"
"BOOK","4","57.14285714285714","0.026473369051370942","0.07655954631379962","Random Forest","No Sampling","No Selection","0.12962962962962962","0.0","1.0","0.8703703703703703","1.0","0.12962962962962962","0.9892662760046272","0.2157210821557912"
"BOOK","4","57.14285714285714","0.026473369051370942","0.07655954631379962","Random Forest","No Sampling","Best First","0.13271604938271606","0.0017921146953405018","0.9982078853046595","0.8672839506172839","0.86","0.13271604938271606","0.952900491804315","0.21384597514229278"
"BOOK","4","57.14285714285714","0.026473369051370942","0.07655954631379962","Random Forest","Undersampling","No Selection","0.9444444444444444","0.025601638504864313","0.9743983614951357","0.05555555555555555","0.7536945812807881","0.9444444444444444","0.9840764129891968","0.8233015152866808"
"BOOK","4","57.14285714285714","0.026473369051370942","0.07655954631379962","Random Forest","Undersampling","Best First","0.5277777777777778","0.014336917562724014","0.985663082437276","0.4722222222222222","0.7533039647577092","0.5277777777777778","0.8207703564633074","0.5951381962361822"
"BOOK","4","57.14285714285714","0.026473369051370942","0.07655954631379962","Random Forest","Oversampling","No Selection","0.7037037037037037","0.017409114183307733","0.9825908858166923","0.2962962962962963","0.7702702702702703","0.7037037037037037","0.9521328377361831","0.7146115340185425"
"BOOK","4","57.14285714285714","0.026473369051370942","0.07655954631379962","Random Forest","Oversampling","Best First","0.4074074074074074","0.010240655401945725","0.9897593445980543","0.5925925925925926","0.7674418604651163","0.4074074074074074","0.8346398860885121","0.5060162365903161"
"BOOK","4","57.14285714285714","0.026473369051370942","0.07655954631379962","Random Forest","SMOTE","No Selection","0.12962962962962962","0.0","1.0","0.8703703703703703","1.0","0.12962962962962962","0.9833526135796148","0.2157210821557912"
"BOOK","4","57.14285714285714","0.026473369051370942","0.07655954631379962","Random Forest","SMOTE","Best First","0.12345679012345678","0.0017921146953405018","0.9982078853046595","0.8765432098765432","0.851063829787234","0.12345679012345678","0.9435795989708774","0.2001099505222643"
"BOOK","4","57.14285714285714","0.026473369051370942","0.07655954631379962","Naive Bayes","No Sampling","No Selection","0.7592592592592593","0.011776753712237584","0.9882232462877624","0.24074074074074073","0.8424657534246576","0.7592592592592593","0.9890782145859804","0.7829390381979616"
"BOOK","4","57.14285714285714","0.026473369051370942","0.07655954631379962","Naive Bayes","No Sampling","Best First","0.7067901234567902","0.009984639016897081","0.9900153609831029","0.2932098765432099","0.8544776119402985","0.7067901234567902","0.9453073144829417","0.7567813890261983"
"BOOK","4","57.14285714285714","0.026473369051370942","0.07655954631379962","Naive Bayes","UnderSampling","No Selection","0.7654320987654321","0.011776753712237584","0.9882232462877624","0.2345679012345679","0.8435374149659864","0.7654320987654321","0.9887653056709209","0.787071283216731"
"BOOK","4","57.14285714285714","0.026473369051370942","0.07655954631379962","Naive Bayes","Undersampling","Best First","0.7098765432098766","0.009984639016897081","0.9900153609831029","0.29012345679012347","0.8550185873605948","0.7098765432098766","0.9587379024356324","0.7589669239845456"
"BOOK","4","57.14285714285714","0.026473369051370942","0.07655954631379962","Naive Bayes","Oversampling","No Selection","0.7777777777777778","0.011776753712237584","0.9882232462877624","0.2222222222222222","0.8456375838926175","0.7777777777777778","0.9898810313983551","0.7952629169681483"
"BOOK","4","57.14285714285714","0.026473369051370942","0.07655954631379962","Naive Bayes","Oversampling","Best First","0.7160493827160493","0.009984639016897081","0.9900153609831029","0.2839506172839506","0.8560885608856088","0.7160493827160493","0.9681567768485331","0.763317931251874"
"BOOK","4","57.14285714285714","0.026473369051370942","0.07655954631379962","Naive Bayes","SMOTE","No Selection","0.7654320987654321","0.011776753712237584","0.9882232462877624","0.2345679012345679","0.8435374149659864","0.7654320987654321","0.989466980207721","0.787071283216731"
"BOOK","4","57.14285714285714","0.026473369051370942","0.07655954631379962","Naive Bayes","SMOTE","Best First","0.7098765432098766","0.009984639016897081","0.9900153609831029","0.29012345679012347","0.8550185873605948","0.7098765432098766","0.9484000556282516","0.7589669239845456"
"BOOK","4","57.14285714285714","0.026473369051370942","0.07655954631379962","IBK","No Sampling","No Selection","0.12962962962962962","0.0","1.0","0.8703703703703703","1.0","0.12962962962962962","0.5648148148148148","0.2157210821557912"
"BOOK","4","57.14285714285714","0.026473369051370942","0.07655954631379962","IBK","No Sampling","Best First","0.18209876543209877","0.002304147465437788","0.9976958525345622","0.8179012345679012","0.8676470588235294","0.18209876543209877","0.4032376590620318","0.28193862075118226"
"BOOK","4","57.14285714285714","0.026473369051370942","0.07655954631379962","IBK","Undersampling","No Selection","0.7654320987654321","0.03891449052739376","0.9610855094726063","0.2345679012345679","0.62","0.7654320987654321","0.8693842331835163","0.6559650699884424"
"BOOK","4","57.14285714285714","0.026473369051370942","0.07655954631379962","IBK","Undersampling","Best First","0.5","0.021761392729134663","0.9782386072708653","0.5","0.6558704453441295","0.5","0.600490777088746","0.5367259144565135"
"BOOK","4","57.14285714285714","0.026473369051370942","0.07655954631379962","IBK","Oversampling","No Selection","0.3888888888888889","0.010752688172043012","0.989247311827957","0.6111111111111112","0.75","0.3888888888888889","0.718563716472916","0.4852699594786994"
"BOOK","4","57.14285714285714","0.026473369051370942","0.07655954631379962","IBK","Oversampling","Best First","0.3117283950617284","0.007680491551459293","0.9923195084485407","0.6882716049382716","0.7709923664122137","0.3117283950617284","0.5605589375003951","0.4182997583383062"
"BOOK","4","57.14285714285714","0.026473369051370942","0.07655954631379962","IBK","SMOTE","No Selection","0.12962962962962962","0.0","1.0","0.8703703703703703","1.0","0.12962962962962962","0.5648148148148148","0.2157210821557912"
"BOOK","4","57.14285714285714","0.026473369051370942","0.07655954631379962","IBK","SMOTE","Best First","0.18209876543209877","0.002304147465437788","0.9976958525345622","0.8179012345679012","0.8676470588235294","0.18209876543209877","0.4885764540782462","0.28193862075118226"
"BOOK","5","71.42857142857143","0.039002481976125755","0.011342155009451797","Random Forest","No Sampling","No Selection","0.875","0.06743185078909612","0.9325681492109039","0.125","0.12962962962962962","0.875","0.9661246612466124","0.21019465060915865"
"BOOK","5","71.42857142857143","0.039002481976125755","0.011342155009451797","Random Forest","No Sampling","Best First","0.8541666666666666","0.06695361071257772","0.9330463892874223","0.14583333333333334","0.1277258566978193","0.8541666666666666","0.9500264028375578","0.20655741562062457"
"BOOK","5","71.42857142857143","0.039002481976125755","0.011342155009451797","Random Forest","Undersampling","No Selection","0.9583333333333334","0.08369201339072214","0.9163079866092778","0.041666666666666664","0.11616161616161616","0.9583333333333334","0.9693527817631118","0.19082834448487665"
"BOOK","5","71.42857142857143","0.039002481976125755","0.011342155009451797","Random Forest","Undersampling","Best First","0.8958333333333334","0.07580105212816834","0.9241989478718317","0.10416666666666667","0.11944444444444445","0.8958333333333334","0.9255838514267496","0.1946573009791405"
"BOOK","5","71.42857142857143","0.039002481976125755","0.011342155009451797","Random Forest","Oversampling","No Selection","0.9166666666666666","0.08464849354375897","0.9153515064562411","0.08333333333333333","0.11055276381909548","0.9166666666666666","0.9479714650087677","0.18071686868227804"
"BOOK","5","71.42857142857143","0.039002481976125755","0.011342155009451797","Random Forest","Oversampling","Best First","0.875","0.07627929220468675","0.9237207077953132","0.125","0.11634349030470914","0.875","0.9202908297465328","0.18913610480979762"
"BOOK","5","71.42857142857143","0.039002481976125755","0.011342155009451797","Random Forest","SMOTE","No Selection","0.875","0.06886657101865136","0.9311334289813487","0.125","0.12727272727272726","0.875","0.9526143790849673","0.2065005168255423"
"BOOK","5","71.42857142857143","0.039002481976125755","0.011342155009451797","Random Forest","SMOTE","Best First","0.8541666666666666","0.06886657101865136","0.9311334289813487","0.14583333333333334","0.12462006079027356","0.8541666666666666","0.9386532560178543","0.20169583258163443"
"BOOK","5","71.42857142857143","0.039002481976125755","0.011342155009451797","Naive Bayes","No Sampling","No Selection","0.8333333333333334","0.06456241032998565","0.9354375896700143","0.16666666666666666","0.12903225806451613","0.8333333333333334","0.9615016738402679","0.20789718304166876"
"BOOK","5","71.42857142857143","0.039002481976125755","0.011342155009451797","Naive Bayes","No Sampling","Best First","0.7916666666666666","0.056910569105691054","0.943089430894309","0.20833333333333334","0.13768115942028986","0.7916666666666666","0.9141285070938945","0.2194782236031503"
"BOOK","5","71.42857142857143","0.039002481976125755","0.011342155009451797","Naive Bayes","UnderSampling","No Selection","0.8333333333333334","0.06695361071257772","0.9330463892874223","0.16666666666666666","0.125","0.8333333333333334","0.961421967160848","0.20163573450770683"
"BOOK","5","71.42857142857143","0.039002481976125755","0.011342155009451797","Naive Bayes","Undersampling","Best First","0.7916666666666666","0.05810616929698709","0.9418938307030129","0.20833333333333334","0.13523131672597866","0.7916666666666666","0.9231801968754981","0.2158022237952244"
"BOOK","5","71.42857142857143","0.039002481976125755","0.011342155009451797","Naive Bayes","Oversampling","No Selection","0.8333333333333334","0.06791009086561454","0.9320899091343855","0.16666666666666666","0.12345679012345678","0.8333333333333334","0.9613024071417184","0.19922513186761917"
"BOOK","5","71.42857142857143","0.039002481976125755","0.011342155009451797","Naive Bayes","Oversampling","Best First","0.7916666666666666","0.0585844093735055","0.9414155906264945","0.20833333333333334","0.13427561837455831","0.7916666666666666","0.923277339391041","0.21436281557683326"
"BOOK","5","71.42857142857143","0.039002481976125755","0.011342155009451797","Naive Bayes","SMOTE","No Selection","0.8333333333333334","0.06743185078909612","0.9325681492109039","0.16666666666666666","0.12422360248447205","0.8333333333333334","0.9600470269408576","0.20042393761390404"
"BOOK","5","71.42857142857143","0.039002481976125755","0.011342155009451797","Naive Bayes","SMOTE","Best First","0.7916666666666666","0.05834528933524629","0.9416547106647537","0.20833333333333334","0.1347517730496454","0.7916666666666666","0.9227741909772039","0.21508034610630486"
"BOOK","5","71.42857142857143","0.039002481976125755","0.011342155009451797","IBK","No Sampling","No Selection","0.875","0.06647537063605931","0.9335246293639407","0.125","0.13125","0.875","0.9042623146819704","0.2127241270839887"
"BOOK","5","71.42857142857143","0.039002481976125755","0.011342155009451797","IBK","No Sampling","Best First","0.8541666666666666","0.06599713055954089","0.9340028694404591","0.14583333333333334","0.12933753943217666","0.8541666666666666","0.8876883070301291","0.20906788026306838"
"BOOK","5","71.42857142857143","0.039002481976125755","0.011342155009451797","IBK","Undersampling","No Selection","0.9583333333333334","0.10616929698708752","0.8938307030129125","0.041666666666666664","0.09387755102040816","0.9583333333333334","0.9261816515223976","0.15350652846951093"
"BOOK","5","71.42857142857143","0.039002481976125755","0.011342155009451797","IBK","Undersampling","Best First","0.8958333333333334","0.085844093735055","0.914155906264945","0.10416666666666667","0.10696517412935323","0.8958333333333334","0.9072189343216962","0.17437214060961723"
"BOOK","5","71.42857142857143","0.039002481976125755","0.011342155009451797","IBK","Oversampling","No Selection","0.9166666666666666","0.08034433285509325","0.9196556671449068","0.08333333333333333","0.11578947368421053","0.9166666666666666","0.9241989478718317","0.18927146046134044"
"BOOK","5","71.42857142857143","0.039002481976125755","0.011342155009451797","IBK","Oversampling","Best First","0.875","0.07293161166905787","0.9270683883309422","0.125","0.12103746397694524","0.875","0.8977712019767257","0.1966415435855525"
"BOOK","5","71.42857142857143","0.039002481976125755","0.011342155009451797","IBK","SMOTE","No Selection","0.875","0.06647537063605931","0.9335246293639407","0.125","0.13125","0.875","0.9042623146819704","0.2127241270839887"
"BOOK","5","71.42857142857143","0.039002481976125755","0.011342155009451797","IBK","SMOTE","Best First","0.8541666666666666","0.06599713055954089","0.9340028694404591","0.14583333333333334","0.12933753943217666","0.8541666666666666","0.891596425155428","0.20906788026306838"
"BOOK","6","85.71428571428571","0.033472012102874434","0.02599243856332703","Random Forest","No Sampling","No Selection","0.32727272727272727","0.0014563106796116505","0.9985436893203884","0.6727272727272727","0.8571428571428571","0.32727272727272727","0.9801853486319506","0.46601022533610903"
"BOOK","6","85.71428571428571","0.033472012102874434","0.02599243856332703","Random Forest","No Sampling","Best First","0.2818181818181818","0.0016990291262135922","0.9983009708737864","0.7181818181818181","0.8157894736842105","0.2818181818181818","0.8977217563989409","0.41105426758191804"
"BOOK","6","85.71428571428571","0.033472012102874434","0.02599243856332703","Random Forest","Undersampling","No Selection","1.0","0.08106796116504854","0.9189320388349514","0.0","0.24774774774774774","1.0","0.9813592233009709","0.370888882951722"
"BOOK","6","85.71428571428571","0.033472012102874434","0.02599243856332703","Random Forest","Undersampling","Best First","0.6181818181818182","0.0412621359223301","0.9587378640776699","0.38181818181818183","0.2857142857142857","0.6181818181818182","0.8110834068843777","0.3683365265411929"
"BOOK","6","85.71428571428571","0.033472012102874434","0.02599243856332703","Random Forest","Oversampling","No Selection","1.0","0.07912621359223301","0.920873786407767","0.0","0.25229357798165136","1.0","0.9807943512797882","0.37705880758562715"
"BOOK","6","85.71428571428571","0.033472012102874434","0.02599243856332703","Random Forest","Oversampling","Best First","0.6181818181818182","0.04029126213592233","0.9597087378640776","0.38181818181818183","0.2905982905982906","0.6181818181818182","0.8137091791703442","0.37317260836111893"
"BOOK","6","85.71428571428571","0.033472012102874434","0.02599243856332703","Random Forest","SMOTE","No Selection","0.4","0.0014563106796116505","0.9985436893203884","0.6","0.88","0.4","0.978945278022948","0.5425653349354156"
"BOOK","6","85.71428571428571","0.033472012102874434","0.02599243856332703","Random Forest","SMOTE","Best First","0.3090909090909091","0.0014563106796116505","0.9985436893203884","0.6909090909090909","0.85","0.3090909090909091","0.9047462488967344","0.4456448777369331"
"BOOK","6","85.71428571428571","0.033472012102874434","0.02599243856332703","Naive Bayes","No Sampling","No Selection","0.8545454545454545","0.04951456310679612","0.9504854368932039","0.14545454545454545","0.31543624161073824","0.8545454545454545","0.9740114739629303","0.43949213385694047"
"BOOK","6","85.71428571428571","0.033472012102874434","0.02599243856332703","Naive Bayes","No Sampling","Best First","0.8454545454545455","0.04150485436893204","0.958495145631068","0.15454545454545454","0.3522727272727273","0.8454545454545455","0.9734653574580759","0.4781684318280252"
"BOOK","6","85.71428571428571","0.033472012102874434","0.02599243856332703","Naive Bayes","UnderSampling","No Selection","0.9090909090909091","0.059223300970873784","0.9407766990291262","0.09090909090909091","0.29069767441860467","0.9090909090909091","0.9736407766990292","0.41757646063944026"
"BOOK","6","85.71428571428571","0.033472012102874434","0.02599243856332703","Naive Bayes","Undersampling","Best First","0.8727272727272727","0.04635922330097087","0.9536407766990291","0.12727272727272726","0.3344947735191638","0.8727272727272727","0.9776003971756398","0.46345372083382297"
"BOOK","6","85.71428571428571","0.033472012102874434","0.02599243856332703","Naive Bayes","Oversampling","No Selection","0.8909090909090909","0.05728155339805825","0.9427184466019417","0.10909090909090909","0.2934131736526946","0.8909090909090909","0.9733980582524272","0.41869846617607964"
"BOOK","6","85.71428571428571","0.033472012102874434","0.02599243856332703","Naive Bayes","Oversampling","Best First","0.8636363636363636","0.04538834951456311","0.954611650485437","0.13636363636363635","0.33687943262411346","0.8636363636363636","0.977630185348632","0.4646643109540642"
"BOOK","6","85.71428571428571","0.033472012102874434","0.02599243856332703","Naive Bayes","SMOTE","No Selection","0.8909090909090909","0.051941747572815535","0.9480582524271844","0.10909090909090909","0.3141025641025641","0.8909090909090909","0.9738393645189761","0.44303841717062287"
"BOOK","6","85.71428571428571","0.033472012102874434","0.02599243856332703","Naive Bayes","SMOTE","Best First","0.8636363636363636","0.04271844660194175","0.9572815533980582","0.13636363636363635","0.3505535055350554","0.8636363636363636","0.9736871138570168","0.47942990058053714"
"BOOK","6","85.71428571428571","0.033472012102874434","0.02599243856332703","IBK","No Sampling","No Selection","0.38181818181818183","0.0014563106796116505","0.9985436893203884","0.6181818181818182","0.875","0.38181818181818183","0.6901809355692851","0.5241266076803791"
